"","vess","yr","month","tech_1","tech_2","lat","lon","catch"
"6204","ID_10",2005,10,1,1,104,156,240.216061538652
"6205","ID_11",1983,2,0,0,98,486,44.4012773864683
"6206","ID_16",1981,8,0,0,119,551,17.2353731844447
"6207","ID_9",1984,11,0,0,344,210,10.701051049215
"6208","ID_9",1998,7,1,1,198,96,104.708725338968
"6209","ID_9",1992,11,1,0,188,136,40.9798809489687
"6210","ID_18",1995,7,1,0,379,253,26.2807635503366
"6211","ID_5",2004,5,1,0,45,520,3.51096034923034
"6212","ID_12",1985,7,0,0,340,440,26.3656807839363
"6213","ID_14",2005,8,1,0,388,395,15.7976909467784
"6214","ID_10",1988,4,0,0,283,100,15.3976319682369
"6215","ID_15",1981,4,0,0,162,492,38.7038646782511
"6216","ID_20",1993,3,0,0,347,241,14.4534460514497
"6217","ID_19",1984,1,0,0,21,335,24.1118846447873
"6218","ID_9",1988,7,1,0,300,476,20.7850797067212
"6219","ID_20",2000,8,1,0,243,132,203.35827001873
"6220","ID_11",1987,7,1,0,385,122,60.8465680732062
"6221","ID_3",1985,6,0,0,245,591,9.48480606582437
"6222","ID_2",1984,3,0,0,50,248,119.043609942332
"6223","ID_18",1982,7,0,0,62,398,32.9470491099382
"6224","ID_6",2002,12,1,1,209,557,23.98329385894
"6225","ID_7",1992,12,0,0,344,159,23.6245747805641
"6226","ID_13",1993,7,1,0,206,150,26.5915225893169
"6227","ID_10",1992,5,0,0,196,268,10.5568809688982
"6228","ID_9",1993,7,1,0,227,354,53.4022817842009
"6229","ID_3",2009,5,1,0,31,365,6.69910277094182
"6230","ID_4",1994,1,0,0,99,33,18.0388802909946
"6231","ID_20",1990,5,0,0,169,35,5.99361557574907
"6232","ID_5",1989,1,0,0,114,179,41.7324357275108
"6233","ID_14",2003,2,1,0,279,378,19.5308688641105
"6234","ID_9",2008,7,1,1,321,337,5.50675509804651
"6235","ID_6",2004,7,1,1,207,135,188.662108671034
"6236","ID_3",1986,10,0,0,63,449,24.0031722386164
"6237","ID_8",2005,7,1,0,178,178,87.4702268159993
"6238","ID_4",2007,7,1,0,175,295,6.55640218414694
"6239","ID_2",2008,1,1,0,236,129,56.6648722711612
"6240","ID_4",1982,10,0,0,149,334,84.7454614211777
"6241","ID_7",1986,3,0,0,240,581,37.706294011725
"6242","ID_4",1987,12,0,0,374,535,7.66820006160342
"6243","ID_1",1981,6,0,0,20,65,12.1833872893457
"6244","ID_12",1998,5,0,0,16,520,7.97757028796908
"6245","ID_7",2005,8,1,1,282,546,9.24521695583703
"6246","ID_7",2001,11,1,0,74,199,117.436783681735
"6247","ID_5",1991,8,1,0,84,301,49.1841495956649
"6248","ID_15",1995,9,1,0,378,159,52.4247052591715
"6249","ID_20",1982,7,0,0,132,337,86.8789846998114
"6250","ID_1",1992,9,0,0,243,30,10.1783741429804
"6251","ID_9",1992,9,1,0,59,247,36.9630050968529
"6252","ID_16",2009,11,1,1,112,454,7.84843439036864
"6253","ID_10",1993,8,0,0,8,477,4.90400354563695
"6254","ID_19",1981,7,0,0,156,461,37.1909636846763
"6255","ID_14",2004,9,1,0,145,141,162.77878055605
"6256","ID_16",1987,8,0,0,246,477,23.0374588111255
"6257","ID_5",1986,3,0,0,181,97,31.6391500762406
"6258","ID_1",2003,10,1,0,73,78,149.695084875716
"6259","ID_1",1980,9,0,0,318,33,25.1489222198035
"6260","ID_14",1987,5,0,0,363,281,55.741742530978
"6261","ID_19",1996,8,1,0,117,191,228.323016744687
"6262","ID_14",2006,5,1,0,64,129,36.4876227079542
"6263","ID_18",1995,4,1,0,374,547,5.64744280665764
"6264","ID_7",1983,9,0,0,161,486,68.2683463373846
"6265","ID_4",2001,10,1,0,150,151,125.118753167924
"6266","ID_17",2003,8,1,0,92,66,34.8817838721557
"6267","ID_3",2000,2,0,0,280,529,14.1274727331876
"6268","ID_10",1992,12,0,0,38,459,4.33745466223597
"6269","ID_5",1980,10,0,0,286,146,35.8622994195728
"6270","ID_9",1983,4,0,0,344,221,14.9296431534519
"6271","ID_6",1988,12,0,0,122,516,10.0079987794046
"6272","ID_17",1981,2,0,0,284,142,95.3410675617409
"6273","ID_18",1990,3,0,0,86,333,88.5004805708041
"6274","ID_18",2000,9,1,1,193,201,196.77221307824
"6275","ID_18",1986,1,0,0,79,379,188.872739377833
"6276","ID_4",1998,1,0,0,277,229,59.3780462286461
"6277","ID_8",1998,9,1,0,52,367,6.01773518118928
"6278","ID_13",2003,3,1,0,77,446,5.04264710086042
"6279","ID_10",2004,5,1,1,243,117,186.625884614678
"6280","ID_8",1991,9,0,0,38,364,18.2055980043011
"6281","ID_15",1994,4,1,0,64,195,233.98069041439
"6282","ID_11",2001,10,1,0,277,94,19.5223385680831
"6283","ID_4",1995,5,0,0,297,98,56.4541466359782
"6284","ID_19",2001,10,1,0,359,200,176.403960771538
"6285","ID_20",1992,6,0,0,167,203,65.8891702550541
"6286","ID_1",1997,11,0,0,321,217,35.0139622206278
"6287","ID_14",1997,10,1,0,115,188,283.29730570162
"6288","ID_4",2006,9,1,0,146,274,9.05291433518379
"6289","ID_15",2004,6,1,1,9,197,314.476494644391
"6290","ID_5",1994,3,1,0,102,202,101.433679046233
"6291","ID_9",1993,10,1,0,225,132,81.2203480623195
"6292","ID_9",1983,7,0,0,186,10,11.1983957737715
"6293","ID_15",1995,10,1,0,10,183,82.1509045461014
"6294","ID_10",1991,1,0,0,141,237,53.4306164635453
"6295","ID_4",1987,5,0,0,251,167,9.88268133351339
"6296","ID_17",1984,9,0,0,244,426,19.0962406097086
"6297","ID_8",1983,12,0,0,127,352,124.133113205121
"6298","ID_12",1991,3,0,0,242,580,5.3596186398321
"6299","ID_7",2002,3,1,1,165,409,13.7551818471464
"6300","ID_20",1993,5,0,0,239,404,66.2276717590706
"6301","ID_16",1998,6,0,0,191,18,4.61535284011887
"6302","ID_18",1999,2,1,1,91,252,90.4756541706034
"6303","ID_14",2007,10,1,0,295,352,13.1888556494647
"6304","ID_19",1996,5,1,0,222,139,78.0571362764015
"6305","ID_11",1998,1,1,0,55,428,5.70701535094744
"6306","ID_13",2008,9,1,0,109,228,87.4692098643258
"6307","ID_16",1983,7,0,0,380,28,23.2288144080916
"6308","ID_3",2005,4,1,0,199,45,4.6730894264696
"6309","ID_7",1999,3,1,0,306,292,154.044992180729
"6310","ID_15",1987,5,0,0,353,113,36.2493277503879
"6311","ID_10",2006,12,1,1,126,112,87.3326258860513
"6312","ID_14",1995,10,1,0,185,364,87.1325556697057
"6313","ID_6",1995,8,0,0,23,417,5.37203566296616
"6314","ID_8",2003,8,1,0,180,135,44.473488003242
"6315","ID_12",2007,9,1,1,96,396,12.9317407812492
"6316","ID_14",1999,8,1,0,77,372,14.3396465452207
"6317","ID_11",1985,8,0,0,20,9,5.59060298773841
"6318","ID_15",1991,8,0,0,376,397,17.1779470312073
"6319","ID_16",1986,4,0,0,117,203,30.5674546977918
"6320","ID_4",1990,12,0,0,158,136,9.34700124207066
"6321","ID_15",1997,8,1,1,146,163,367.565126919735
"6322","ID_7",1989,1,0,0,275,236,15.1925487083536
"6323","ID_8",1980,2,0,0,26,455,52.9501244102461
"6324","ID_7",1985,9,0,0,352,429,47.8877994623908
"6325","ID_15",1996,12,1,1,187,303,473.933317853737
"6326","ID_13",1990,3,1,0,114,377,13.6525325907634
"6327","ID_2",1991,3,0,0,204,509,13.7624487759527
"6328","ID_5",2001,6,1,0,296,317,27.071550856173
"6329","ID_18",1993,2,1,0,172,129,86.1033988791627
"6330","ID_2",1994,4,0,0,200,163,36.1116438220311
"6331","ID_18",1995,8,1,0,267,155,37.3505745678811
"6332","ID_20",1999,1,1,0,350,98,137.812477063452
"6333","ID_4",2005,11,1,0,334,69,21.1034091544548
"6334","ID_9",2007,1,1,1,39,438,3.82681892683936
"6335","ID_2",1993,8,0,0,143,357,35.0903864496607
"6336","ID_9",1984,3,0,0,55,455,45.3810291611836
"6337","ID_9",2008,6,1,1,114,175,290.982551086011
"6338","ID_11",1982,7,0,0,97,393,140.345658080152
"6339","ID_2",1989,6,0,0,81,214,12.9173662767236
"6340","ID_19",2002,9,1,0,70,375,14.3608809525608
"6341","ID_1",2004,3,1,0,100,230,94.4290934797222
"6342","ID_14",2007,5,1,0,235,413,6.53290296835524
"6343","ID_13",1995,5,1,0,90,333,15.7202832733798
"6344","ID_20",1996,6,0,0,229,321,114.426491663901
"6345","ID_3",2005,5,1,0,93,491,5.82227602534266
"6346","ID_15",1981,8,0,0,231,41,9.26210029487448
"6347","ID_7",1986,5,0,0,192,91,27.5603741070783
"6348","ID_15",2007,12,1,1,329,112,41.5807815325655
"6349","ID_3",1985,8,0,0,196,69,9.46784242874838
"6350","ID_5",1982,12,0,0,300,531,42.8736523323636
"6351","ID_18",1994,4,1,0,267,29,12.1733252316566
"6352","ID_5",1987,7,0,0,301,118,12.2125394532524
"6353","ID_1",1991,9,0,0,268,53,5.88733008642576
"6354","ID_11",1984,12,0,0,115,279,20.5241773516787
"6355","ID_17",2008,9,1,0,83,104,44.7341505983365
"6356","ID_17",1981,9,0,0,114,353,34.0597203721238
"6357","ID_9",1986,9,1,0,282,14,6.87719152454935
"6358","ID_20",1996,1,0,0,129,289,59.1399669768771
"6359","ID_20",1994,1,0,0,103,223,116.978068932859
"6360","ID_18",1990,7,0,0,97,153,52.0351396807647
"6361","ID_3",1988,12,0,0,367,277,10.8583568833011
"6362","ID_1",1982,3,0,0,238,199,21.4266284231448
"6363","ID_3",1999,10,0,0,290,578,14.3410108125015
"6364","ID_4",1994,6,0,0,185,366,43.5852199116384
"6365","ID_7",1995,6,0,0,190,310,127.411756648172
"6366","ID_12",2005,8,1,1,215,212,29.7831099463553
"6367","ID_1",1999,2,1,0,12,548,20.598385729167
"6368","ID_15",2009,9,1,1,156,316,6.39063142264199
"6369","ID_4",2007,3,1,0,109,216,110.556173638192
"6370","ID_20",1980,6,0,0,376,182,19.5023530097118
"6371","ID_19",1988,3,0,0,219,153,76.2382769682722
"6372","ID_19",1988,4,0,0,151,281,71.6763852902052
"6373","ID_18",1994,8,1,0,220,331,131.908555121231
"6374","ID_18",1987,3,0,0,124,159,69.1518645559479
"6375","ID_18",2000,12,1,1,361,421,15.8157097163058
"6376","ID_16",1980,11,0,0,27,48,16.7729908097071
"6377","ID_1",2004,1,1,0,151,215,157.64640980931
"6378","ID_16",1989,5,0,0,377,503,4.83759519584235
"6379","ID_1",1988,7,0,0,190,518,7.52472561598345
"6380","ID_20",1981,8,0,0,83,181,39.2821036212541
"6381","ID_19",1988,9,0,0,173,223,13.7342730468167
"6382","ID_1",1981,11,0,0,266,547,74.3121995262109
"6383","ID_20",1998,4,0,0,253,248,29.4186575331135
"6384","ID_4",1982,4,0,0,229,233,30.6611760026295
"6385","ID_8",2008,5,1,0,353,101,36.9178328662666
"6386","ID_16",2002,8,1,0,340,227,82.3280896764762
"6387","ID_12",1985,12,0,0,156,504,20.1664173355423
"6388","ID_7",1999,11,1,0,384,505,8.58362905781886
"6389","ID_7",1982,3,0,0,95,92,104.305159817159
"6390","ID_11",2000,10,1,0,16,181,219.008136035609
"6391","ID_20",1987,1,0,0,57,50,24.5482915555526
"6392","ID_12",1988,3,0,0,184,457,24.8304695334733
"6393","ID_3",2005,1,1,0,163,195,166.248698738912
"6394","ID_5",2001,9,1,0,202,129,100.975168187295
"6395","ID_16",2006,7,1,1,148,174,197.597867830597
"6396","ID_17",2004,7,1,0,325,240,30.8205993349184
"6397","ID_1",1997,10,0,0,115,182,201.932652096866
"6398","ID_2",1986,2,0,0,30,81,7.81161932493603
"6399","ID_16",2001,9,1,0,360,13,7.40885051355489
"6400","ID_18",1992,5,0,0,168,138,43.8646364114333
"6401","ID_20",2007,11,1,0,299,163,34.7814460439076
"6402","ID_4",1989,1,0,0,313,13,7.62850122660463
"6403","ID_17",2002,5,1,0,154,258,57.2706524910289
"6404","ID_16",1995,12,0,0,165,274,36.2388685276857
"6405","ID_1",2001,10,1,0,95,74,62.8764703737524
"6406","ID_10",1995,12,0,0,298,55,6.18679041190024
"6407","ID_20",1993,2,0,0,214,421,21.0087406350065
"6408","ID_15",2006,6,1,1,144,162,229.809514347218
"6409","ID_18",2002,11,1,1,96,142,245.326306386376
"6410","ID_13",1992,10,1,0,171,373,29.0718677296347
"6411","ID_10",1990,9,0,0,287,390,26.5247260805657
"6412","ID_6",2006,1,1,1,199,334,11.298626438259
"6413","ID_12",2005,11,1,1,109,185,206.276065154468
"6414","ID_11",1984,9,0,0,301,180,12.6117875857486
"6415","ID_2",2007,2,1,0,214,101,39.9303320588131
"6416","ID_9",1981,11,0,0,323,325,61.2446017267395
"6417","ID_10",1994,10,0,0,197,51,13.4630780773225
"6418","ID_7",1984,10,0,0,384,384,9.65613246000223
"6419","ID_20",1981,3,0,0,111,284,98.4392075948928
"6420","ID_9",1982,8,0,0,281,514,62.3579178674891
"6421","ID_9",1981,7,0,0,354,73,42.506993759837
"6422","ID_11",2004,7,1,0,108,70,87.2346807825688
"6423","ID_5",1984,7,0,0,42,243,115.810834593065
"6424","ID_3",1992,6,0,0,364,544,12.4476056745932
"6425","ID_10",1988,12,0,0,204,370,13.7980346359496
"6426","ID_10",1988,9,0,0,350,138,31.2530233309398
"6427","ID_2",1997,2,0,0,96,512,3.95645212507545
"6428","ID_7",2007,5,1,1,87,435,6.6211498004779
"6429","ID_18",1998,8,1,0,65,252,54.1593964999258
"6430","ID_15",2005,4,1,1,370,205,238.271702304686
"6431","ID_4",1997,8,0,0,36,191,104.111156615908
"6432","ID_9",2005,6,1,1,62,414,5.7528280234706
"6433","ID_9",2007,3,1,1,129,454,16.7879771267091
"6434","ID_10",1992,3,0,0,251,397,33.5549145561775
"6435","ID_10",1991,6,0,0,360,11,9.34118669238403
"6436","ID_11",2004,1,1,0,231,409,18.2824700212879
"6437","ID_12",1986,6,0,0,90,555,5.4390454146357
"6438","ID_16",2003,5,1,1,201,134,81.2854786551841
"6439","ID_6",1987,11,0,0,34,28,5.51510208625192
"6440","ID_20",1984,8,0,0,368,479,18.5749650308362
"6441","ID_19",1993,7,0,0,322,55,19.4890656013359
"6442","ID_3",1999,3,0,0,208,210,126.386740207714
"6443","ID_10",1997,6,0,0,280,166,10.4266755712166
"6444","ID_14",1995,3,1,0,228,126,356.393120723548
"6445","ID_2",2001,4,1,0,89,217,257.657558753192
"6446","ID_17",1984,11,0,0,76,450,71.6881229092624
"6447","ID_17",1981,8,0,0,226,387,51.7831095240858
"6448","ID_2",1988,4,0,0,246,99,32.4764381853486
"6449","ID_8",1990,5,0,0,315,136,13.1489552861579
"6450","ID_13",1988,4,0,0,41,436,4.63851468298025
"6451","ID_6",1991,3,0,0,76,120,53.8416086453102
"6452","ID_14",1998,3,1,0,102,251,117.676280001165
"6453","ID_2",2004,11,1,0,228,124,70.5841070762048
"6454","ID_16",1984,3,0,0,268,588,20.1946605469101
"6455","ID_9",1983,9,0,0,80,448,156.863631160327
"6456","ID_14",2005,12,1,0,344,129,96.956451887903
"6457","ID_13",1984,9,0,0,309,437,58.4936952609552
"6458","ID_3",1998,11,0,0,255,364,11.0283947630262
"6459","ID_12",2005,8,1,1,107,112,67.9285568536742
"6460","ID_13",1996,7,1,0,160,84,18.5288883102387
"6461","ID_4",2005,9,1,0,30,562,5.6547077773929
"6462","ID_3",1996,6,0,0,369,34,93.3843510193206
"6463","ID_6",2002,10,1,1,96,229,250.824384081616
"6464","ID_6",1983,1,0,0,101,427,138.552563864229
"6465","ID_4",1994,5,0,0,137,484,9.70059356105527
"6466","ID_7",2002,2,1,1,32,198,344.352923137665
"6467","ID_5",1980,8,0,0,148,373,48.2655299195547
"6468","ID_18",2000,10,1,1,205,111,364.944010290661
"6469","ID_12",1986,9,0,0,211,366,8.52630392139683
"6470","ID_20",1986,8,0,0,326,143,26.4155839537982
"6471","ID_18",1994,1,1,0,138,292,102.489545337655
"6472","ID_20",1981,7,0,0,191,166,34.1956009969639
"6473","ID_11",2006,4,1,0,169,120,38.950765984675
"6474","ID_16",2006,3,1,1,206,365,7.86139840722359
"6475","ID_10",1980,11,0,0,60,302,121.131075546974
"6476","ID_4",1998,3,0,0,351,518,13.6275550118857
"6477","ID_4",2002,7,1,0,108,179,236.766232762938
"6478","ID_14",2000,9,1,0,372,446,14.4322626745386
"6479","ID_19",1994,6,0,0,237,141,135.134024882376
"6480","ID_20",2006,7,1,0,208,255,6.72946518574029
"6481","ID_11",1987,1,1,0,71,231,42.0389882558893
"6482","ID_11",2002,3,1,0,222,359,8.77936496960905
"6483","ID_18",2004,10,1,1,339,193,102.909036719485
"6484","ID_3",2004,2,1,0,304,484,5.91397402607729
"6485","ID_2",1983,10,0,0,76,101,186.430623952645
"6486","ID_8",1992,5,0,0,77,55,47.8742069151032
"6487","ID_18",2007,1,1,1,205,110,102.396051714858
"6488","ID_17",2009,8,1,0,101,216,90.0369236487411
"6489","ID_16",2009,11,1,1,271,55,4.52631995224953
"6490","ID_5",1998,7,1,0,289,287,53.1421331629773
"6491","ID_1",1994,5,0,0,122,319,44.745102354091
"6492","ID_11",1986,4,0,0,248,279,9.38128052181459
"6493","ID_2",1985,4,0,0,22,278,81.8751347000149
"6494","ID_12",1990,6,0,0,272,108,23.8780303830096
"6495","ID_17",1994,11,1,0,12,188,115.37075664803
"6496","ID_3",1985,6,0,0,67,384,68.2310476776459
"6497","ID_8",2003,3,1,0,125,474,3.98917396481737
"6498","ID_15",1983,7,0,0,187,109,85.8448938855313
"6499","ID_10",1985,12,0,0,254,281,28.8284408183019
"6500","ID_19",1987,9,0,0,153,413,61.8935756399292
"6501","ID_12",1990,6,0,0,236,35,4.56226104406275
"6502","ID_9",1987,7,1,0,190,383,9.69371349640223
"6503","ID_7",1990,7,0,0,99,90,101.563907239098
"6504","ID_4",1982,1,0,0,361,412,13.0749192637591
"6505","ID_4",1993,3,0,0,194,304,36.2800656408427
"6506","ID_15",1981,5,0,0,217,571,140.292703947456
"6507","ID_5",1994,11,1,0,171,327,57.1253671924321
"6508","ID_2",1982,7,0,0,48,141,53.702971599739
"6509","ID_19",2009,3,1,0,372,246,19.7979571311622
"6510","ID_9",1983,12,0,0,242,552,25.990063412363
"6511","ID_13",1987,5,0,0,377,69,22.4750689690323
"6512","ID_11",1992,3,1,0,209,156,49.0801781187084
"6513","ID_13",1984,11,0,0,371,108,54.4938163319993
"6514","ID_6",2001,1,1,1,204,334,36.6533976051449
"6515","ID_16",1986,2,0,0,362,503,7.47488509144699
"6516","ID_1",2000,12,1,0,213,260,61.3447717919663
"6517","ID_2",1991,2,0,0,123,244,42.4314322290077
"6518","ID_3",2007,8,1,0,357,172,84.8323148718395
"6519","ID_19",1997,5,1,0,132,192,199.027719472298
"6520","ID_16",1989,3,0,0,372,80,47.6800570959291
"6521","ID_20",1994,9,0,0,200,305,40.0092243347549
"6522","ID_13",1982,1,0,0,95,230,24.0884551474127
"6523","ID_2",2008,4,1,0,194,186,47.2402483945462
"6524","ID_17",1992,2,1,0,158,233,19.8798812414656
"6525","ID_14",2000,5,1,0,337,227,245.240918885901
"6526","ID_9",2009,10,1,1,128,569,5.10116458777322
"6527","ID_17",2006,2,1,0,83,135,67.3832283047183
"6528","ID_20",2000,1,1,0,119,178,210.82506872846
"6529","ID_5",1994,10,1,0,81,234,37.5692739561733
"6530","ID_16",1980,4,0,0,285,521,35.3714322387914
"6531","ID_19",2009,2,1,0,351,217,61.8800305535041
"6532","ID_11",1982,3,0,0,46,44,36.1974423633458
"6533","ID_17",2002,3,1,0,129,217,108.662312083097
"6534","ID_16",1983,1,0,0,262,205,22.5989928399426
"6535","ID_18",2007,8,1,1,116,196,631.800318055111
"6536","ID_8",1989,11,0,0,32,243,19.1706526569367
"6537","ID_8",2003,10,1,0,372,208,57.9481943476349
"6538","ID_7",1983,5,0,0,11,335,27.4363870174341
"6539","ID_16",1996,5,0,0,175,328,85.9832000047976
"6540","ID_12",1992,6,0,0,213,432,14.5780548269449
"6541","ID_9",1983,1,0,0,290,335,14.9475210343606
"6542","ID_11",1980,12,0,0,182,287,234.182404559987
"6543","ID_13",2001,4,1,0,115,184,307.636167236236
"6544","ID_14",2008,4,1,0,100,211,377.93364890442
"6545","ID_19",1980,5,0,0,242,560,17.9769950113645
"6546","ID_1",1993,5,0,0,251,251,8.43772618232271
"6547","ID_16",2001,3,1,0,85,108,91.6550384110474
"6548","ID_10",1987,10,0,0,185,386,25.7635697408002
"6549","ID_12",2003,10,1,1,144,204,299.623540727297
"6550","ID_3",1985,3,0,0,8,372,38.9803277869052
"6551","ID_3",2003,8,1,0,388,411,8.63480716305075
"6552","ID_6",1982,10,0,0,168,290,96.9030183338416
"6553","ID_8",1982,8,0,0,28,102,10.1784249868711
"6554","ID_19",1987,1,0,0,155,308,123.18184629946
"6555","ID_4",1995,3,0,0,352,360,11.3198282733358
"6556","ID_6",2002,12,1,1,371,20,37.0331351856849
"6557","ID_3",2007,2,1,0,267,91,31.7069525468203
"6558","ID_10",2004,8,1,1,124,193,287.150689272217
"6559","ID_11",2008,10,1,0,125,212,99.5623818165407
"6560","ID_20",1983,6,0,0,51,426,83.6221322717034
"6561","ID_14",1980,12,0,0,7,561,28.9670070072271
"6562","ID_5",1998,3,1,0,44,367,8.09891435688669
"6563","ID_1",1982,6,0,0,212,362,32.4307781740398
"6564","ID_2",1984,11,0,0,347,485,67.5998727374068
"6565","ID_20",2003,2,1,0,115,186,381.406463957861
"6566","ID_2",1994,6,0,0,117,262,54.1784795037966
"6567","ID_5",2002,5,1,0,226,116,62.9301840699738
"6568","ID_1",2003,11,1,0,139,31,23.4240089271755
"6569","ID_10",1983,2,0,0,134,394,119.786941095805
"6570","ID_1",1980,5,0,0,337,178,16.3540843048087
"6571","ID_8",2004,1,1,0,180,153,75.4834484372658
"6572","ID_7",2002,11,1,1,333,270,56.3517531526542
"6573","ID_15",1984,9,0,0,172,238,117.014605402175
"6574","ID_14",2007,1,1,0,93,267,17.8645400017816
"6575","ID_16",2006,8,1,1,120,61,18.7475530207893
"6576","ID_2",1989,5,0,0,276,51,2.30549735835581
"6577","ID_13",1989,8,0,0,283,440,8.46729616426866
"6578","ID_6",2005,2,1,1,11,23,16.6312267886378
"6579","ID_5",2003,3,1,0,190,203,47.7449156079206
"6580","ID_11",1994,12,1,0,65,561,7.72255245826086
"6581","ID_16",1992,7,0,0,191,83,15.6708730553716
"6582","ID_1",1985,7,0,0,390,357,18.5076816127265
"6583","ID_12",1994,12,0,0,315,367,7.063698299205
"6584","ID_19",1986,5,0,0,15,248,131.013267973805
"6585","ID_6",1997,1,0,0,360,196,59.1243191574912
"6586","ID_11",2004,12,1,0,179,349,5.99694385661853
"6587","ID_17",1988,6,1,0,102,529,4.60821111077106
"6588","ID_6",1996,9,0,0,107,268,85.6747596111591
"6589","ID_12",2004,12,1,1,228,482,7.64296943925472
"6590","ID_5",1986,11,0,0,232,158,28.8094485780786
"6591","ID_9",1994,3,1,0,323,229,17.0763290296432
"6592","ID_8",1988,1,0,0,43,348,22.262176198535
"6593","ID_9",2002,11,1,1,302,537,15.9042120920388
"6594","ID_17",1989,5,1,0,204,234,9.33031641351359
"6595","ID_12",1980,6,0,0,86,414,207.190786004199
"6596","ID_3",1987,4,0,0,212,250,11.8301904906379
"6597","ID_3",1980,2,0,0,37,26,44.6309241708504
"6598","ID_13",1992,6,1,0,20,111,4.79875113189276
"6599","ID_17",1993,3,1,0,107,267,43.8001634107518
"6600","ID_13",1982,4,0,0,373,324,15.1741491257913
"6601","ID_6",2002,11,1,1,368,140,94.4692429815769
"6602","ID_10",1999,4,0,0,138,56,13.7930341080136
"6603","ID_19",1996,5,1,0,26,202,129.188503111467
"6604","ID_3",1995,3,0,0,288,418,7.50573786663837
"6605","ID_13",2006,3,1,0,14,164,63.6949224136149
"6606","ID_1",1998,4,1,0,97,205,297.351555317893
"6607","ID_1",1985,8,0,0,157,510,49.1995344954337
"6608","ID_4",1980,11,0,0,32,96,22.9001961135598
"6609","ID_1",1995,2,0,0,70,197,118.750768815488
"6610","ID_5",1997,4,1,0,106,318,18.1276525836607
"6611","ID_3",2008,6,1,0,65,534,4.63118427113263
"6612","ID_6",1996,9,0,0,288,27,4.4294095366841
"6613","ID_7",2001,3,1,0,131,209,273.598675669749
"6614","ID_3",1986,4,0,0,330,336,16.4740949780862
"6615","ID_19",1996,7,1,0,131,197,194.130813629308
"6616","ID_20",1995,3,0,0,260,295,64.9609744285867
"6617","ID_8",1995,1,0,0,102,126,48.7799860197958
"6618","ID_17",1984,12,0,0,254,316,41.0151648583213
"6619","ID_18",1994,11,1,0,69,104,83.977536715157
"6620","ID_4",2007,9,1,0,113,155,138.547112688658
"6621","ID_8",1991,3,0,0,129,312,52.4773847052
"6622","ID_17",1988,8,1,0,127,286,109.849287590696
"6623","ID_9",1993,2,1,0,51,191,91.5069123340183
"6624","ID_18",2005,2,1,1,118,109,116.77170931036
"6625","ID_4",2004,12,1,0,210,155,45.1792532100405
"6626","ID_4",1999,3,0,0,77,142,150.759071398472
"6627","ID_17",1982,8,0,0,285,563,23.0201456056639
"6628","ID_11",1984,8,0,0,124,185,77.617247300114
"6629","ID_8",2005,8,1,0,87,79,53.0374920497377
"6630","ID_4",1996,5,0,0,272,488,11.6210898003219
"6631","ID_3",2006,2,1,0,25,370,4.48216573489386
"6632","ID_8",2008,5,1,0,318,560,3.39301895027827
"6633","ID_5",2000,2,1,0,374,257,80.4440878518834
"6634","ID_12",1980,5,0,0,124,170,22.3484163250096
"6635","ID_5",2009,3,1,0,280,525,3.82509343361439
"6636","ID_20",2001,10,1,0,220,214,116.896702280368
"6637","ID_9",1987,8,1,0,151,74,4.15698229731542
"6638","ID_15",1992,8,0,0,40,414,4.27203390022085
"6639","ID_20",2008,6,1,0,52,466,6.62594125030323
"6640","ID_10",2007,5,1,1,307,38,15.3031525409227
"6641","ID_18",1999,3,1,1,325,86,65.731565785074
"6642","ID_10",1988,2,0,0,149,329,18.6788265790085
"6643","ID_19",1991,3,0,0,380,60,64.2963619355684
"6644","ID_12",2008,4,1,1,23,554,10.4173735599322
"6645","ID_8",1980,7,0,0,381,243,11.1992938959318
"6646","ID_3",1991,1,0,0,249,287,19.0545233189944
"6647","ID_2",2007,3,1,0,330,217,42.0655075428555
"6648","ID_19",2001,4,1,0,295,514,8.24955387647218
"6649","ID_9",2004,6,1,1,241,262,18.4410945074066
"6650","ID_20",1985,11,0,0,195,474,140.360838007294
"6651","ID_19",1985,5,0,0,105,53,28.3125643459425
"6652","ID_20",1996,3,0,0,319,74,8.05410073955207
"6653","ID_17",1981,8,0,0,11,133,28.2713678355984
"6654","ID_20",1993,9,0,0,229,126,74.8328384717418
"6655","ID_8",1984,2,0,0,272,181,10.5189798434162
"6656","ID_5",2009,3,1,0,18,193,52.5115350814158
"6657","ID_15",1985,11,0,0,242,561,18.3611410627584
"6658","ID_6",1999,6,1,0,365,185,79.7273405684648
"6659","ID_1",2004,8,1,0,292,245,8.36817309073694
"6660","ID_12",1998,2,0,0,333,152,37.5573170214551
"6661","ID_13",2005,11,1,0,308,560,5.13660720704195
"6662","ID_10",1983,1,0,0,271,327,24.936604545737
"6663","ID_16",2000,7,0,0,376,203,34.8181726548488
"6664","ID_9",1983,6,0,0,376,147,44.4377420643441
"6665","ID_13",1987,3,0,0,46,326,6.13254741196648
"6666","ID_7",1990,3,0,0,270,461,13.7303635627327
"6667","ID_15",1991,1,0,0,36,367,12.2386959125541
"6668","ID_18",1984,11,0,0,12,427,16.6626622683308
"6669","ID_3",2006,7,1,0,136,138,56.0763854464745
"6670","ID_5",1987,3,0,0,330,442,18.0192033000449
"6671","ID_4",1980,9,0,0,299,495,47.2399087111782
"6672","ID_11",2002,1,1,0,379,46,71.0815947651732
