"","vess","yr","month","tech_1","tech_2","lat","lon","catch"
"7587","ID_3",1983,11,0,0,165,302,171.344597047859
"7588","ID_14",1992,5,1,0,28,539,0.18677895955126
"7589","ID_9",2005,6,1,1,113,185,223.237308896681
"7590","ID_18",2002,1,1,0,219,493,0.60220498230343
"7591","ID_9",1998,11,1,0,338,195,157.285080581742
"7592","ID_11",1998,4,1,1,136,190,65.6125499284833
"7593","ID_6",1995,7,0,0,275,132,98.6517357763421
"7594","ID_12",2000,10,1,1,112,553,0.538583728280377
"7595","ID_8",1990,8,1,0,98,588,8.10662089486895
"7596","ID_12",2007,7,1,1,45,236,48.2777737143479
"7597","ID_11",1999,7,1,1,169,235,61.9764149262972
"7598","ID_1",1984,8,0,0,137,358,38.6549116353919
"7599","ID_20",1998,8,1,0,310,147,89.0388609571515
"7600","ID_9",1998,4,1,0,139,164,179.670964508567
"7601","ID_6",1986,7,0,0,140,296,102.781591345866
"7602","ID_9",1990,3,0,0,116,462,134.908157412888
"7603","ID_19",1992,3,0,0,117,430,42.247099194907
"7604","ID_6",1997,1,0,0,63,271,202.459864374851
"7605","ID_9",1993,11,0,0,47,92,16.9074168059608
"7606","ID_19",1999,7,1,0,177,311,56.7701567324645
"7607","ID_4",1985,9,0,0,180,232,36.6314709665801
"7608","ID_10",2007,1,1,1,262,292,32.1201295359094
"7609","ID_11",2003,2,1,1,151,159,220.067501683801
"7610","ID_6",2006,11,1,0,121,136,91.6155242543259
"7611","ID_16",1996,8,1,0,290,192,248.895253223055
"7612","ID_7",2002,6,1,1,47,296,104.187798358641
"7613","ID_3",2005,10,1,1,56,110,57.4021403164917
"7614","ID_17",2006,9,1,0,71,198,70.2814235387514
"7615","ID_7",1990,5,0,0,149,313,48.219154539799
"7616","ID_15",1995,1,0,0,220,232,23.4747656451025
"7617","ID_11",2000,11,1,1,320,171,378.295985566605
"7618","ID_5",1993,5,0,0,80,546,0.125368660540425
"7619","ID_8",2008,6,1,1,9,190,73.5158905725277
"7620","ID_6",1986,7,0,0,242,345,55.4828908433016
"7621","ID_11",2003,11,1,1,331,117,91.8055720101566
"7622","ID_14",1987,8,1,0,142,322,145.794565028391
"7623","ID_16",2002,1,1,1,374,239,23.0454095168564
"7624","ID_18",1995,8,0,0,211,249,36.9280756889699
"7625","ID_19",1993,2,0,0,290,75,19.081215922322
"7626","ID_8",1993,11,1,0,120,530,0.424115912981817
"7627","ID_3",1988,4,1,0,185,266,11.4557054821651
"7628","ID_17",2002,8,1,0,324,211,105.689761356096
"7629","ID_6",2009,10,1,0,94,103,64.7029642720691
"7630","ID_2",1999,11,1,0,288,343,3.9748714504383
"7631","ID_8",2009,7,1,1,98,214,97.9529720381614
"7632","ID_17",2008,11,1,0,163,163,83.7561065235165
"7633","ID_18",1989,2,0,0,321,218,0.970312090621008
"7634","ID_16",1984,10,0,0,22,115,4.3144027856789
"7635","ID_9",2000,2,1,0,162,54,48.2458044420725
"7636","ID_8",1999,6,1,1,69,532,0.631066343016143
"7637","ID_13",1993,4,0,0,105,124,85.7535773986151
"7638","ID_3",1980,2,0,0,384,106,8.15915115433766
"7639","ID_1",2002,1,1,0,138,193,174.415459766925
"7640","ID_18",1998,2,1,0,103,19,9.51533935091492
"7641","ID_8",2008,9,1,1,100,162,154.75379125968
"7642","ID_10",1980,6,0,0,230,98,24.4892787682641
"7643","ID_12",2003,2,1,1,284,145,206.419362591634
"7644","ID_6",1991,6,0,0,70,588,0.361826325095033
"7645","ID_16",1984,12,0,0,66,119,60.8231405695534
"7646","ID_19",2006,1,1,1,295,578,0.107902655238177
"7647","ID_4",2008,5,1,1,220,184,145.274642052363
"7648","ID_5",1990,10,0,0,130,149,17.2028283959242
"7649","ID_7",1981,7,0,0,68,26,8.28639819456657
"7650","ID_15",1984,12,0,0,362,330,89.5411277955833
"7651","ID_10",2002,9,1,0,221,409,3.12106560958637
"7652","ID_20",1992,3,1,0,226,224,86.1305118303862
"7653","ID_8",1990,3,1,0,65,144,12.5126472071616
"7654","ID_2",1990,6,1,0,285,175,6.56652692622846
"7655","ID_16",2008,9,1,1,312,189,191.866658829631
"7656","ID_16",1983,7,0,0,386,388,36.9101538012939
"7657","ID_18",1992,5,0,0,384,109,2.86126911013176
"7658","ID_2",1990,9,1,0,260,279,18.2617354173674
"7659","ID_20",1993,6,1,0,18,182,65.7325825430276
"7660","ID_18",2007,11,1,0,122,470,0.431921916512512
"7661","ID_11",1980,12,0,0,117,310,245.962359238694
"7662","ID_4",1986,3,0,0,16,253,116.32167860624
"7663","ID_1",1989,10,0,0,23,167,8.11606217384104
"7664","ID_6",1986,8,0,0,169,325,95.5217300436775
"7665","ID_4",1999,9,1,0,132,172,157.816988771086
"7666","ID_15",2009,7,1,1,138,195,108.93838591122
"7667","ID_18",1987,2,0,0,302,390,16.3441630743713
"7668","ID_3",1993,2,1,0,63,255,38.1527928931591
"7669","ID_9",1984,4,0,0,342,464,12.1401977697409
"7670","ID_16",1985,7,0,0,161,355,58.8142446802808
"7671","ID_19",1989,9,0,0,327,430,13.9106589194821
"7672","ID_13",2005,2,1,0,208,306,26.3454424131723
"7673","ID_8",2006,3,1,1,202,41,10.6953230454624
"7674","ID_20",1991,1,1,0,86,292,141.785521767922
"7675","ID_19",1997,4,1,0,267,83,45.5870998021105
"7676","ID_15",2002,8,1,0,372,29,0.409832039436795
"7677","ID_17",1997,8,0,0,263,291,26.8427823756912
"7678","ID_16",1988,8,0,0,214,370,35.9059014852113
"7679","ID_10",2006,8,1,1,342,148,149.3059384964
"7680","ID_17",2006,12,1,0,177,287,61.9379427769227
"7681","ID_20",1983,2,0,0,317,461,17.7987899835439
"7682","ID_12",1995,6,1,0,300,187,308.134151426319
"7683","ID_9",1983,4,0,0,341,324,153.105036576528
"7684","ID_18",1981,2,0,0,324,344,111.589832097775
"7685","ID_4",1987,8,0,0,371,82,8.72246396227749
"7686","ID_18",1980,6,0,0,316,311,100.356137657517
"7687","ID_20",1984,11,0,0,11,138,4.75175542900931
"7688","ID_17",2009,5,1,0,53,89,13.5469675723411
"7689","ID_14",1990,12,1,0,246,303,29.2104494451926
"7690","ID_7",2009,9,1,1,267,146,99.7811804743576
"7691","ID_14",1991,10,1,0,353,453,2.16801808812392
"7692","ID_18",2001,7,1,0,100,236,161.564502620821
"7693","ID_9",2002,4,1,0,214,201,168.917690550551
"7694","ID_19",1996,9,1,0,97,207,129.658889413262
"7695","ID_6",1998,1,0,0,247,275,16.3292463674119
"7696","ID_10",1993,2,0,0,72,213,56.5495445961285
"7697","ID_17",1997,10,0,0,138,68,22.2838791242512
"7698","ID_18",1993,9,0,0,130,416,20.1236703199549
"7699","ID_13",1999,10,1,0,40,260,47.8510931314638
"7700","ID_4",1987,9,0,0,153,234,9.17725392515272
"7701","ID_7",1989,1,0,0,385,119,0.949389470159815
"7702","ID_9",1992,11,0,0,39,172,47.4888769311504
"7703","ID_1",1999,9,0,0,17,587,0.00980614797560858
"7704","ID_5",2007,8,1,1,320,191,212.061713796652
"7705","ID_15",1992,7,0,0,91,211,61.9936339122357
"7706","ID_12",2008,6,1,1,91,487,0.563272378889536
"7707","ID_6",1993,1,0,0,266,193,189.155946399548
"7708","ID_9",1993,1,0,0,113,358,64.4727203843662
"7709","ID_10",1987,2,0,0,101,328,156.361872483515
"7710","ID_2",1987,10,1,0,123,350,48.1297649836416
"7711","ID_2",1987,4,1,0,90,257,30.1939561462182
"7712","ID_19",2009,1,1,1,110,302,73.2349997958176
"7713","ID_18",2005,6,1,0,145,580,0.0516213936659925
"7714","ID_14",2006,10,1,1,158,312,71.0886519189753
"7715","ID_3",1987,6,0,0,153,452,27.3585076411541
"7716","ID_12",1995,7,1,0,101,60,16.9316176533288
"7717","ID_3",1998,3,1,0,391,172,9.60227658528624
"7718","ID_13",2001,8,1,0,152,183,94.6823827901603
"7719","ID_17",1993,3,0,0,271,178,63.8515017238149
"7720","ID_14",2004,8,1,1,89,188,336.811888774046
"7721","ID_17",2005,10,1,0,270,175,85.117066596558
"7722","ID_4",1992,2,0,0,45,592,0.0305201689525719
"7723","ID_14",2009,9,1,1,107,208,60.7862632389128
"7724","ID_17",2009,5,1,0,74,270,103.317136260934
"7725","ID_12",1988,8,0,0,180,570,10.3919418548472
"7726","ID_8",1980,2,0,0,309,309,72.091763747459
"7727","ID_2",2001,2,1,0,22,89,14.0706351435485
"7728","ID_4",1988,2,0,0,261,423,16.3078772828231
"7729","ID_18",1981,4,0,0,16,234,171.235639103708
"7730","ID_3",1982,4,0,0,229,554,13.8296930387944
"7731","ID_5",1994,8,0,0,376,518,0.107122721503948
"7732","ID_13",2002,3,1,0,131,330,40.3550864664465
"7733","ID_17",1983,7,0,0,37,64,6.55995407706646
"7734","ID_3",2009,4,1,1,204,161,107.860790632419
"7735","ID_20",2000,3,1,0,140,196,66.3312646242358
"7736","ID_5",1983,4,0,0,146,89,80.3317809089896
"7737","ID_10",1990,10,0,0,16,413,3.65587672556784
"7738","ID_14",1984,4,0,0,259,282,52.8213352465123
"7739","ID_15",1991,7,0,0,141,313,44.3803118630282
"7740","ID_18",2000,10,1,0,75,555,0.133728632141294
"7741","ID_19",1983,2,0,0,95,478,142.609622636877
"7742","ID_2",1989,4,1,0,242,419,17.1968719702325
"7743","ID_9",1992,7,0,0,99,202,61.8497079900063
"7744","ID_12",1987,11,0,0,162,434,20.0981558580639
"7745","ID_20",1996,9,1,0,103,122,49.7978772947283
"7746","ID_17",1994,6,0,0,326,326,3.75831927268671
"7747","ID_18",1995,12,0,0,207,174,332.297265436011
"7748","ID_16",1985,10,0,0,133,581,12.6408527423663
"7749","ID_2",1999,10,1,0,219,193,161.115468191602
"7750","ID_10",2004,1,1,1,215,194,188.026428385874
"7751","ID_9",1998,12,1,0,358,265,2.54576996065084
"7752","ID_19",2006,5,1,1,299,196,126.576660756779
"7753","ID_12",2001,11,1,1,36,194,317.655584270282
"7754","ID_7",2001,4,1,1,31,189,209.117921330947
"7755","ID_1",2009,10,1,0,224,119,21.9706972974218
"7756","ID_15",1987,2,0,0,65,282,39.0033595802696
"7757","ID_6",1987,9,0,0,69,347,227.160177133466
"7758","ID_12",1988,10,0,0,351,298,13.3722972340779
"7759","ID_15",1995,5,0,0,70,163,141.728124208116
"7760","ID_13",1994,10,0,0,376,86,6.23103691055456
"7761","ID_16",2006,11,1,1,331,128,107.158485067729
"7762","ID_14",1989,6,1,0,150,488,50.6806483088838
"7763","ID_15",1996,8,0,0,177,187,70.5030987410675
"7764","ID_19",1989,2,0,0,271,567,0.963846536639908
"7765","ID_9",1982,11,0,0,329,172,3.67228925807998
"7766","ID_16",2005,1,1,1,53,263,205.284454453837
"7767","ID_15",2000,7,1,0,329,150,89.8211082754821
"7768","ID_19",2002,8,1,1,156,407,5.12138923507831
"7769","ID_15",2006,1,1,1,75,348,26.9850437818989
"7770","ID_12",1992,5,0,0,295,116,19.5038666995435
"7771","ID_5",1994,4,0,0,218,176,107.109092630709
"7772","ID_16",2009,7,1,1,249,317,34.2821023473121
"7773","ID_18",1995,2,0,0,82,165,181.684347996322
"7774","ID_1",1988,3,0,0,206,130,14.4300333787023
"7775","ID_1",2000,2,0,0,111,146,177.622029267985
"7776","ID_18",2002,6,1,0,294,100,54.181075821787
"7777","ID_9",1984,8,0,0,322,524,1.19777998407593
"7778","ID_8",2009,3,1,1,168,292,83.4379563335635
"7779","ID_9",2004,6,1,0,94,133,192.112318607631
"7780","ID_20",2006,2,1,1,117,180,133.810288456055
"7781","ID_1",2009,11,1,0,278,198,73.4709809099347
"7782","ID_1",1985,4,0,0,91,171,14.8833604812816
"7783","ID_6",1989,5,0,0,339,441,30.3182387175801
"7784","ID_11",2003,10,1,1,70,167,245.001647901513
"7785","ID_6",2005,4,1,0,283,76,51.6271954802449
"7786","ID_18",1996,11,0,0,298,195,210.906200704097
"7787","ID_8",1998,4,1,1,87,184,357.540422137101
"7788","ID_18",2000,2,1,0,103,320,26.8828591288659
"7789","ID_14",2001,12,1,1,280,233,117.529219468991
"7790","ID_11",2006,11,1,1,163,193,259.123504493674
"7791","ID_19",1996,11,1,0,144,234,37.8309745018319
"7792","ID_13",2000,12,1,0,325,178,273.854512717742
"7793","ID_1",1997,4,0,0,355,221,30.1683594329832
"7794","ID_10",2007,9,1,1,169,200,140.977720262522
"7795","ID_5",1998,6,1,0,326,185,198.861819421592
"7796","ID_2",1984,8,1,0,208,304,80.3204242918445
"7797","ID_1",1992,1,0,0,118,119,23.2431863455562
"7798","ID_5",1999,6,1,0,67,163,419.273564067506
"7799","ID_17",1997,9,0,0,108,171,116.631734164453
"7800","ID_4",1990,12,0,0,217,171,38.6318637343227
"7801","ID_5",1994,11,0,0,44,228,41.1111256820718
"7802","ID_10",1999,7,1,0,333,45,20.5664288508992
"7803","ID_12",1980,1,0,0,122,538,110.703375421107
"7804","ID_4",1996,3,0,0,329,66,37.0295664425326
"7805","ID_8",1984,5,1,0,278,278,83.7102223704486
"7806","ID_5",1981,4,0,0,330,203,4.92182071828159
"7807","ID_19",1986,7,0,0,221,150,48.4253940076525
"7808","ID_1",2006,5,1,0,138,349,7.91195260026774
"7809","ID_8",1999,11,1,1,278,34,9.86828362978789
"7810","ID_4",1990,8,0,0,70,28,3.63665971500695
"7811","ID_5",1993,9,0,0,282,255,43.7487966090824
"7812","ID_20",2006,8,1,1,200,350,12.2995349884832
"7813","ID_11",2002,8,1,1,65,251,214.121110086066
"7814","ID_13",1986,3,0,0,72,84,23.5310078399254
"7815","ID_15",1999,5,1,0,147,274,44.0731089971098
"7816","ID_1",1989,1,0,0,126,293,44.1704822606363
"7817","ID_12",2004,5,1,1,75,216,326.291860653266
"7818","ID_20",1986,9,0,0,109,490,196.182503830647
"7819","ID_5",1998,8,1,0,338,501,0.329426064551762
"7820","ID_2",2005,1,1,1,81,139,372.057317439247
"7821","ID_5",2005,7,1,1,37,272,74.5434931647814
"7822","ID_1",1993,7,0,0,175,59,20.3825515421412
"7823","ID_17",1995,11,0,0,258,313,17.156725193718
"7824","ID_8",2001,10,1,1,290,104,186.704537847075
"7825","ID_9",2005,6,1,1,262,305,20.9295649740573
"7826","ID_19",2006,8,1,1,100,217,87.4114122807223
"7827","ID_13",2006,1,1,0,237,176,104.628061651189
"7828","ID_13",1996,3,0,0,98,202,97.6833213954971
"7829","ID_19",2008,4,1,1,267,146,149.164732925761
"7830","ID_3",2003,6,1,0,233,48,4.58579126531218
"7831","ID_8",1998,6,1,1,289,181,456.184575564677
"7832","ID_9",1988,4,0,0,317,110,57.2743075234364
"7833","ID_3",2006,2,1,1,120,250,100.25726856465
"7834","ID_6",1994,4,0,0,110,34,13.2323665436621
"7835","ID_13",1999,5,1,0,37,563,0.0955802383439939
"7836","ID_3",1995,12,1,0,86,171,297.522430486479
"7837","ID_18",2000,6,1,0,95,230,116.868269354206
"7838","ID_11",2008,3,1,1,74,271,82.529817115103
"7839","ID_5",1987,7,0,0,84,118,81.7204669289329
"7840","ID_1",2002,2,1,0,304,82,81.7842823438481
"7841","ID_17",1980,4,0,0,15,373,73.341941927717
"7842","ID_15",1995,3,0,0,276,86,36.4211652258145
"7843","ID_12",1990,10,0,0,78,271,33.4113300424502
"7844","ID_2",1993,8,1,0,194,265,37.300897689305
"7845","ID_12",1995,4,1,0,154,234,33.8712182008807
"7846","ID_20",1991,11,1,0,197,323,16.5562098308916
"7847","ID_17",1995,4,0,0,144,288,53.4563023943165
"7848","ID_6",2008,8,1,0,61,273,89.5285778864996
"7849","ID_18",1988,4,0,0,376,100,8.68338447446889
"7850","ID_9",2004,9,1,0,302,68,77.9308406429109
"7851","ID_2",1990,5,1,0,314,317,91.9885734954257
"7852","ID_9",1986,3,0,0,200,293,49.9656973478749
"7853","ID_12",2001,1,1,1,89,82,63.3365943000968
"7854","ID_3",2009,2,1,1,112,204,156.038241248902
"7855","ID_10",1999,9,1,0,105,169,250.730537115571
"7856","ID_17",1993,4,0,0,207,200,94.1480540407675
"7857","ID_15",1990,3,0,0,14,364,11.7446855985773
"7858","ID_5",1983,3,0,0,353,395,124.377391394448
"7859","ID_5",1983,2,0,0,352,368,116.493817692268
"7860","ID_12",1994,8,1,0,241,274,29.9129807300149
"7861","ID_7",1995,11,0,0,157,99,46.7622341883061
"7862","ID_6",2003,3,1,0,214,247,37.1065410680275
"7863","ID_10",2008,12,1,1,370,142,26.6387495574656
"7864","ID_1",1989,5,0,0,132,460,17.7341357392114
"7865","ID_13",2000,3,1,0,367,17,0.147824640275849
"7866","ID_12",1995,11,1,0,60,354,15.8313615333991
"7867","ID_18",1998,7,1,0,128,328,35.587865553873
"7868","ID_15",1999,3,1,0,177,274,46.1162236513141
"7869","ID_8",1997,9,1,1,313,69,50.8480610407649
"7870","ID_17",2004,10,1,0,199,158,148.402636624255
"7871","ID_15",1997,8,0,0,296,238,27.8997252039882
"7872","ID_7",1982,10,0,0,97,49,53.7058690689462
"7873","ID_5",1991,5,0,0,165,586,0.399627771101734
"7874","ID_14",1993,4,1,0,272,542,0.131799391436009
"7875","ID_7",2002,9,1,1,339,79,76.4632702526855
"7876","ID_7",1983,7,0,0,183,283,84.5081127745729
"7877","ID_3",2005,3,1,1,280,188,75.5772340649926
"7878","ID_12",2002,4,1,1,171,414,10.1355470986924
"7879","ID_5",1994,11,0,0,390,295,9.60353649703235
"7880","ID_10",2004,2,1,1,106,174,213.300502589116
"7881","ID_14",2003,9,1,1,314,80,84.9550815107033
"7882","ID_18",1983,2,0,0,16,366,39.0086678640005
"7883","ID_7",1988,6,0,0,292,110,26.8201285248218
"7884","ID_12",2002,5,1,1,160,181,206.438371797024
"7885","ID_19",1989,3,0,0,304,110,21.4249864681237
"7886","ID_5",2002,9,1,0,162,373,22.8303491717232
"7887","ID_10",1986,12,0,0,357,350,85.1777502372823
"7888","ID_1",2007,8,1,0,173,287,18.8542204579624
"7889","ID_12",1980,6,0,0,212,41,9.22711057497666
"7890","ID_1",1983,8,0,0,68,457,83.8402822261724
"7891","ID_13",1994,10,0,0,307,434,1.02452664242094
"7892","ID_4",2005,12,1,1,305,128,191.285070017088
"7893","ID_3",2004,8,1,1,105,185,214.659409404137
"7894","ID_12",2007,12,1,1,248,107,38.7605562068684
"7895","ID_16",1996,2,1,0,58,174,368.374818493151
"7896","ID_6",1993,7,0,0,295,136,33.3556136588585
"7897","ID_13",1990,2,0,0,52,214,63.5362959795669
"7898","ID_12",2002,3,1,1,276,227,247.747419567934
"7899","ID_4",1993,11,0,0,191,198,112.276271008314
"7900","ID_18",1990,3,0,0,220,69,3.72290092105364
"7901","ID_9",2004,8,1,0,315,217,63.0493636919844
"7902","ID_7",1985,10,0,0,321,35,3.00861901404001
"7903","ID_12",1993,8,0,0,383,314,13.8824665841635
"7904","ID_4",1990,7,0,0,164,117,67.2689239751843
"7905","ID_14",2006,11,1,1,61,76,26.416276525001
"7906","ID_12",1992,4,0,0,106,344,20.265519998288
"7907","ID_15",1998,12,0,0,249,95,48.0331428556996
"7908","ID_1",1999,6,0,0,116,259,54.5412916468099
"7909","ID_13",2004,5,1,0,97,258,151.407462697382
"7910","ID_2",1989,8,1,0,191,132,24.0852093875131
"7911","ID_12",1980,5,0,0,149,408,22.9768734664309
"7912","ID_7",1998,9,1,0,103,215,138.765215176609
"7913","ID_8",1988,10,1,0,264,317,27.8823474862287
"7914","ID_15",2000,2,1,0,74,305,118.678138455668
"7915","ID_18",2009,5,1,0,249,406,2.54414223594613
"7916","ID_9",1984,7,0,0,87,200,42.1063879538429
"7917","ID_17",1994,9,0,0,216,228,42.28896746163
"7918","ID_12",1992,3,0,0,163,368,12.9897071436979
"7919","ID_14",1989,7,1,0,260,208,16.0255465346042
"7920","ID_14",1996,2,1,0,72,112,43.4877137935855
"7921","ID_16",1995,3,1,0,387,89,2.90967583959294
"7922","ID_20",1991,2,1,0,159,288,117.940413500154
"7923","ID_12",1980,10,0,0,90,62,36.7266595432876
"7924","ID_12",2001,2,1,1,84,173,244.160512923158
"7925","ID_9",1996,7,0,0,151,282,33.9248740687499
"7926","ID_9",2001,5,1,0,46,204,130.918862402803
"7927","ID_4",1995,9,0,0,21,216,56.192533624736
"7928","ID_2",2004,2,1,1,146,78,97.2027224630886
"7929","ID_12",2009,1,1,1,238,146,60.2650622524897
"7930","ID_18",1998,1,1,0,117,341,10.0609575011812
"7931","ID_11",2008,12,1,1,278,215,42.5419264685818
"7932","ID_19",1988,6,0,0,103,530,65.5218765579793
"7933","ID_18",2005,7,1,0,55,219,57.2687517712677
"7934","ID_13",2004,2,1,0,349,346,1.19092100207722
"7935","ID_12",2008,2,1,1,133,301,25.2330107803728
"7936","ID_8",2008,12,1,1,92,198,174.85071737516
"7937","ID_19",1993,2,0,0,166,394,36.7184854276458
"7938","ID_11",1987,2,0,0,18,508,4.43255256552267
"7939","ID_3",2008,2,1,1,110,388,3.07404220742377
"7940","ID_18",1991,8,0,0,347,436,2.37948542244537
"7941","ID_15",2005,12,1,1,146,328,59.405596239202
"7942","ID_9",1994,3,0,0,95,188,208.234306678375
"7943","ID_15",2007,12,1,1,158,379,3.73084586321691
"7944","ID_6",1988,3,0,0,49,379,55.2286322575934
"7945","ID_14",1997,8,1,0,304,213,77.1292301794371
"7946","ID_5",1982,4,0,0,241,291,54.6148426149132
"7947","ID_3",2006,6,1,1,172,468,0.959400056324905
"7948","ID_18",1983,8,0,0,239,113,10.5823943007831
"7949","ID_12",1981,5,0,0,105,243,59.5841500753884
"7950","ID_17",2006,10,1,0,106,263,234.044706292655
"7951","ID_19",2008,5,1,1,163,186,131.53126727589
"7952","ID_9",2006,7,1,1,76,260,277.73357146158
"7953","ID_20",2008,7,1,1,153,280,20.8466187038166
"7954","ID_14",1980,7,0,0,190,77,41.4692976802706
"7955","ID_2",1991,12,1,0,133,146,48.5672386428318
"7956","ID_13",2003,5,1,0,224,532,0.773524937564258
"7957","ID_9",1995,8,0,0,193,197,301.939257117623
"7958","ID_5",2003,11,1,0,299,221,118.773145471265
"7959","ID_10",1983,1,0,0,139,474,106.344241238128
"7960","ID_15",1988,12,0,0,280,269,32.175949593791
"7961","ID_1",1988,2,0,0,39,505,19.7578902521138
"7962","ID_4",2005,3,1,1,301,350,5.68230338533492
"7963","ID_2",1992,2,1,0,128,412,89.0209948121842
"7964","ID_18",2005,11,1,0,25,204,64.8762048374668
"7965","ID_10",2004,2,1,1,329,224,166.243293512744
"7966","ID_6",1998,6,0,0,133,212,92.9452001470598
"7967","ID_18",1986,7,0,0,167,310,104.48126387766
"7968","ID_13",2007,1,1,0,53,370,5.36743783146712
"7969","ID_13",2002,5,1,0,301,168,119.841906325403
"7970","ID_17",2009,11,1,0,147,157,30.0535089779238
"7971","ID_20",1985,10,0,0,83,540,23.4402779472896
"7972","ID_9",1999,6,1,0,157,186,210.208386205638
"7973","ID_10",1980,7,0,0,19,426,10.670803444302
"7974","ID_19",1988,11,0,0,51,318,59.4103527868548
"7975","ID_14",1998,3,1,0,272,138,66.52741292712
"7976","ID_2",1991,7,1,0,286,413,14.9419277533187
"7977","ID_1",1983,5,0,0,84,520,85.8600534080329
"7978","ID_15",1990,3,0,0,76,488,58.8005640862133
"7979","ID_12",2005,11,1,1,282,474,1.29223539731072
"7980","ID_13",1997,6,1,0,158,305,51.8060258645873
"7981","ID_1",1981,7,0,0,288,329,112.947336857406
"7982","ID_3",1983,7,0,0,56,157,28.3252186364432
"7983","ID_4",1990,5,0,0,260,101,16.0147558503881
"7984","ID_17",1998,5,0,0,265,517,0.90495722521237
"7985","ID_13",2006,6,1,0,292,117,45.6318476207022
"7986","ID_9",1994,5,0,0,130,336,17.8845557402593
"7987","ID_4",1994,2,0,0,257,356,20.0938941478114
"7988","ID_16",2000,7,1,1,114,526,0.63637505627454
"7989","ID_18",1982,10,0,0,263,272,20.7734550780805
"7990","ID_9",2000,2,1,0,296,42,22.7301447148643
"7991","ID_10",1997,12,1,0,77,245,215.578162549542
"7992","ID_3",2008,6,1,1,297,143,79.3368490337427
"7993","ID_19",1980,8,0,0,156,356,69.4134837567258
"7994","ID_17",2003,9,1,0,336,127,43.2191316693569
"7995","ID_7",2004,11,1,1,108,207,125.37705226714
"7996","ID_15",1999,1,1,0,330,156,188.842188487462
"7997","ID_3",1996,6,1,0,102,148,67.9219275581339
"7998","ID_2",2004,6,1,1,311,417,2.4693761896791
"7999","ID_11",2006,8,1,1,299,196,74.8993846567451
"8000","ID_10",1991,7,0,0,151,410,20.8347809348832
"8001","ID_16",1987,3,0,0,30,359,79.2978160438153
"8002","ID_8",1998,1,1,1,149,152,176.181207218393
"8003","ID_3",1992,4,1,0,44,239,55.9692734838399
"8004","ID_20",2008,9,1,1,232,174,134.129465387321
"8005","ID_3",1985,5,0,0,236,343,25.085967967781
"8006","ID_1",1986,12,0,0,99,441,33.6005968263993
"8007","ID_12",2003,3,1,1,75,169,400.47760558213
"8008","ID_2",2002,12,1,0,145,165,75.3587425789602
"8009","ID_5",1988,11,0,0,244,62,10.3508341729318
"8010","ID_20",1992,11,1,0,242,218,63.2334377798571
"8011","ID_12",2002,3,1,1,60,142,157.761723640282
"8012","ID_2",1998,2,1,0,284,223,114.695175126827
"8013","ID_9",1999,11,1,0,93,208,288.877098431551
"8014","ID_17",1983,12,0,0,175,33,18.0614996341301
"8015","ID_3",1998,5,1,0,82,110,107.707995078307
"8016","ID_6",2008,9,1,0,89,50,8.56058567008638
"8017","ID_4",1989,2,0,0,131,414,21.1172433635809
"8018","ID_14",1981,4,0,0,261,39,5.01304491381122
"8019","ID_13",1993,1,0,0,104,434,38.0773140733753
"8020","ID_3",2006,6,1,1,43,179,246.443862353482
"8021","ID_1",1986,8,0,0,349,407,23.989780698289
"8022","ID_20",2008,3,1,1,189,225,56.0689471354272
"8023","ID_19",2000,2,1,0,147,124,77.9382763291386
"8024","ID_8",1995,12,1,1,318,151,243.939472658594
"8025","ID_9",1984,8,0,0,319,299,73.2277231326388
"8026","ID_5",1982,8,0,0,84,373,380.681820548428
"8027","ID_3",2003,7,1,0,112,143,224.177018513636
"8028","ID_12",2006,1,1,1,225,148,107.215570679749
"8029","ID_8",1998,7,1,1,97,188,395.128912874095
"8030","ID_13",1996,7,0,0,147,117,122.563674595315
"8031","ID_5",1984,5,0,0,50,113,16.984066622982
"8032","ID_2",2006,6,1,1,116,258,119.31841191227
"8033","ID_3",2000,4,1,0,137,278,97.8615358035305
"8034","ID_13",1985,11,0,0,216,28,2.42419555674889
"8035","ID_6",1993,6,0,0,366,243,33.5342022904722
"8036","ID_6",1999,7,0,0,166,255,57.0337277298919
"8037","ID_20",1995,6,1,0,249,549,0.262646700998452
"8038","ID_19",1990,2,0,0,56,216,25.8838766792151
"8039","ID_18",1984,3,0,0,333,419,20.580003253245
"8040","ID_8",1985,5,1,0,125,269,23.9201616989324
"8041","ID_2",2004,8,1,1,83,128,126.060247216618
"8042","ID_6",2002,6,1,0,63,159,211.461565205905
"8043","ID_14",1980,6,0,0,272,90,64.2066050759693
"8044","ID_18",1989,3,0,0,252,387,19.8159038593794
"8045","ID_15",2000,2,1,0,265,100,40.9014142354866
"8046","ID_6",1984,4,0,0,258,135,52.1213186344418
"8047","ID_18",1998,12,1,0,239,236,30.3279569374535
"8048","ID_2",2005,9,1,1,344,162,82.7804438525328
"8049","ID_10",2008,2,1,1,276,174,133.729996868446
"8050","ID_11",1999,10,1,1,222,173,127.812136525944
"8051","ID_10",1984,9,0,0,277,306,63.8690134099802
"8052","ID_14",1990,1,1,0,357,340,33.4346837629321
"8053","ID_6",1994,11,0,0,104,154,71.8227547564605
"8054","ID_9",2002,5,1,0,329,119,66.0598564453539
"8055","ID_7",2003,11,1,1,79,167,212.196429767497
"8056","ID_15",2009,1,1,1,242,285,20.6197248645194
